shift_Id,doct_Id,nurse_Id,helper_Id,shift_Date,shift_Start,shift_End
71444,null,3384,null,2025-05-27,20:00:00,08:00:00
71445,null,3385,null,2025-05-28,20:00:00,08:00:00
71446,null,3386,null,2025-05-29,20:00:00,08:00:00
71447,null,3387,null,2025-05-30,20:00:00,08:00:00
71448,null,3388,null,2025-05-31,20:00:00,08:00:00
71449,null,3389,null,2025-06-01,20:00:00,08:00:00
71450,null,3390,null,2025-06-02,20:00:00,08:00:00
71451,null,3391,null,2025-05-19,20:00:00,08:00:00
71452,null,3392,null,2025-05-20,20:00:00,08:00:00
71453,null,3393,null,2025-05-21,20:00:00,08:00:00
71454,null,3394,null,2025-05-22,20:00:00,08:00:00
71455,null,3395,null,2025-05-23,20:00:00,08:00:00
71456,null,3396,null,2025-05-24,20:00:00,08:00:00
71457,null,3397,null,2025-05-25,20:00:00,08:00:00
71458,null,3398,null,2025-05-26,20:00:00,08:00:00
71459,null,3399,null,2025-05-27,20:00:00,08:00:00
71460,null,3400,null,2025-05-28,20:00:00,08:00:00
71461,null,3401,null,2025-05-29,20:00:00,08:00:00
71462,null,3402,null,2025-05-30,20:00:00,08:00:00
71463,null,3403,null,2025-05-31,20:00:00,08:00:00
71464,null,3404,null,2025-06-01,20:00:00,08:00:00
71465,null,3405,null,2025-06-02,20:00:00,08:00:00
71466,null,3406,null,2025-05-19,20:00:00,08:00:00
71467,null,3407,null,2025-05-20,20:00:00,08:00:00
71468,null,3408,null,2025-05-21,20:00:00,08:00:00
71469,null,3409,null,2025-05-22,20:00:00,08:00:00
71470,null,3410,null,2025-05-23,20:00:00,08:00:00
71471,null,3411,null,2025-05-24,20:00:00,08:00:00
71472,null,3412,null,2025-05-25,20:00:00,08:00:00
71473,null,3413,null,2025-05-26,20:00:00,08:00:00
71474,null,3414,null,2025-05-27,20:00:00,08:00:00
71475,null,3415,null,2025-05-28,20:00:00,08:00:00
71476,null,3416,null,2025-05-29,20:00:00,08:00:00
71477,null,3417,null,2025-05-30,20:00:00,08:00:00
71478,null,3418,null,2025-05-31,20:00:00,08:00:00
71479,null,3419,null,2025-06-01,20:00:00,08:00:00
71480,null,3420,null,2025-06-02,20:00:00,08:00:00
71481,null,3421,null,2025-05-19,20:00:00,08:00:00
71482,null,3422,null,2025-05-20,20:00:00,08:00:00
71483,null,3423,null,2025-05-21,20:00:00,08:00:00
71484,null,3424,null,2025-05-22,20:00:00,08:00:00
71485,null,3425,null,2025-05-23,20:00:00,08:00:00
71486,null,3426,null,2025-05-24,20:00:00,08:00:00
71487,null,3427,null,2025-05-25,20:00:00,08:00:00
71488,null,3428,null,2025-05-26,20:00:00,08:00:00
71489,null,3429,null,2025-05-27,20:00:00,08:00:00
71490,null,3430,null,2025-05-28,20:00:00,08:00:00
71491,null,3431,null,2025-05-29,20:00:00,08:00:00
71492,null,3432,null,2025-05-30,20:00:00,08:00:00
71493,null,3433,null,2025-05-31,20:00:00,08:00:00
71494,null,3434,null,2025-06-01,20:00:00,08:00:00
71495,null,3435,null,2025-06-02,20:00:00,08:00:00
71496,null,3436,null,2025-05-19,20:00:00,08:00:00
71497,null,3437,null,2025-05-20,20:00:00,08:00:00
71498,null,3438,null,2025-05-21,20:00:00,08:00:00
71499,null,3439,null,2025-05-22,20:00:00,08:00:00
71500,null,3440,null,2025-05-23,20:00:00,08:00:00
71501,null,3441,null,2025-05-24,20:00:00,08:00:00
71502,null,3442,null,2025-05-25,20:00:00,08:00:00
71503,null,3443,null,2025-05-26,20:00:00,08:00:00
71504,null,3444,null,2025-05-27,20:00:00,08:00:00
71505,null,3445,null,2025-05-28,20:00:00,08:00:00
71506,null,3446,null,2025-05-29,20:00:00,08:00:00
71507,null,3447,null,2025-05-30,20:00:00,08:00:00
71508,null,3448,null,2025-05-31,20:00:00,08:00:00
71509,null,3449,null,2025-06-01,20:00:00,08:00:00
71510,null,3450,null,2025-06-02,20:00:00,08:00:00
71511,null,3451,null,2025-05-19,20:00:00,08:00:00
71512,null,3452,null,2025-05-20,20:00:00,08:00:00
71513,null,3453,null,2025-05-21,20:00:00,08:00:00
71514,null,3454,null,2025-05-22,20:00:00,08:00:00
71515,null,3455,null,2025-05-23,20:00:00,08:00:00
71516,null,3456,null,2025-05-24,20:00:00,08:00:00
71517,null,3457,null,2025-05-25,20:00:00,08:00:00
71518,null,3458,null,2025-05-26,20:00:00,08:00:00
71519,null,3459,null,2025-05-27,20:00:00,08:00:00
71520,null,3460,null,2025-05-28,20:00:00,08:00:00
71521,null,3461,null,2025-05-29,20:00:00,08:00:00
71522,null,3462,null,2025-05-30,20:00:00,08:00:00
71523,null,3463,null,2025-05-31,20:00:00,08:00:00
71524,null,3464,null,2025-06-01,20:00:00,08:00:00
71525,null,3465,null,2025-06-02,20:00:00,08:00:00
71526,null,3466,null,2025-05-19,20:00:00,08:00:00
71527,null,3467,null,2025-05-20,20:00:00,08:00:00
71528,null,3468,null,2025-05-21,20:00:00,08:00:00
71529,null,3469,null,2025-05-22,20:00:00,08:00:00
71530,null,3470,null,2025-05-23,20:00:00,08:00:00
71531,null,3471,null,2025-05-24,20:00:00,08:00:00
71532,null,3472,null,2025-05-25,20:00:00,08:00:00
71533,null,3473,null,2025-05-26,20:00:00,08:00:00
71534,null,3474,null,2025-05-27,20:00:00,08:00:00
71535,null,3475,null,2025-05-28,20:00:00,08:00:00
71536,null,3476,null,2025-05-29,20:00:00,08:00:00
71537,null,3477,null,2025-05-30,20:00:00,08:00:00
71538,null,3478,null,2025-05-31,20:00:00,08:00:00
71539,null,3479,null,2025-06-01,20:00:00,08:00:00
71540,null,3480,null,2025-06-02,20:00:00,08:00:00
71541,null,3481,null,2025-05-19,20:00:00,08:00:00
71542,null,3482,null,2025-05-20,20:00:00,08:00:00
71543,null,3483,null,2025-05-21,20:00:00,08:00:00
71544,null,3484,null,2025-05-22,20:00:00,08:00:00
71545,null,3485,null,2025-05-23,20:00:00,08:00:00
71546,null,3486,null,2025-05-24,20:00:00,08:00:00
71547,null,3487,null,2025-05-25,20:00:00,08:00:00
71548,null,3488,null,2025-05-26,20:00:00,08:00:00
71549,null,3489,null,2025-05-27,20:00:00,08:00:00
71550,null,3490,null,2025-05-28,20:00:00,08:00:00
71551,null,3491,null,2025-05-29,20:00:00,08:00:00
71552,null,3492,null,2025-05-30,20:00:00,08:00:00
71553,null,3493,null,2025-05-31,20:00:00,08:00:00
71554,null,3494,null,2025-06-01,20:00:00,08:00:00
71555,null,3495,null,2025-06-02,20:00:00,08:00:00
71556,null,3496,null,2025-05-19,20:00:00,08:00:00
71557,null,3497,null,2025-05-20,20:00:00,08:00:00
71558,null,3498,null,2025-05-21,20:00:00,08:00:00
71559,null,3499,null,2025-05-22,20:00:00,08:00:00
71560,null,3500,null,2025-05-23,20:00:00,08:00:00
71561,null,null,8001,2025-05-19,08:00:00,20:00:00
71562,null,null,8002,2025-05-20,08:00:00,20:00:00
71563,null,null,8003,2025-05-21,08:00:00,20:00:00
71564,null,null,8004,2025-05-22,08:00:00,20:00:00
71565,null,null,8005,2025-05-23,08:00:00,20:00:00
71566,null,null,8006,2025-05-24,08:00:00,20:00:00
71567,null,null,8007,2025-05-25,08:00:00,20:00:00
71568,null,null,8008,2025-05-26,08:00:00,20:00:00
71569,null,null,8009,2025-05-27,08:00:00,20:00:00
71570,null,null,8010,2025-05-28,08:00:00,20:00:00
71571,null,null,8011,2025-05-29,08:00:00,20:00:00
71572,null,null,8012,2025-05-30,08:00:00,20:00:00
71573,null,null,8013,2025-05-31,08:00:00,20:00:00
71574,null,null,8014,2025-06-01,08:00:00,20:00:00
71575,null,null,8015,2025-06-02,08:00:00,20:00:00
71576,null,null,8016,2025-05-19,08:00:00,20:00:00
71577,null,null,8017,2025-05-20,08:00:00,20:00:00
71578,null,null,8018,2025-05-21,08:00:00,20:00:00
71579,null,null,8019,2025-05-22,08:00:00,20:00:00
71580,null,null,8020,2025-05-23,08:00:00,20:00:00
71581,null,null,8021,2025-05-24,08:00:00,20:00:00
71582,null,null,8022,2025-05-25,08:00:00,20:00:00
71583,null,null,8023,2025-05-26,08:00:00,20:00:00
71584,null,null,8024,2025-05-27,08:00:00,20:00:00
71585,null,null,8025,2025-05-28,08:00:00,20:00:00
71586,null,null,8026,2025-05-29,08:00:00,20:00:00
71587,null,null,8027,2025-05-30,08:00:00,20:00:00
71588,null,null,8028,2025-05-31,08:00:00,20:00:00
71589,null,null,8029,2025-06-01,08:00:00,20:00:00
71590,null,null,8030,2025-06-02,08:00:00,20:00:00
71591,null,null,8031,2025-05-19,08:00:00,20:00:00
71592,null,null,8032,2025-05-20,08:00:00,20:00:00
71593,null,null,8033,2025-05-21,08:00:00,20:00:00
71594,null,null,8034,2025-05-22,08:00:00,20:00:00
71595,null,null,8035,2025-05-23,08:00:00,20:00:00
71596,null,null,8036,2025-05-24,08:00:00,20:00:00
71597,null,null,8037,2025-05-25,08:00:00,20:00:00
71598,null,null,8038,2025-05-26,08:00:00,20:00:00
71599,null,null,8039,2025-05-27,08:00:00,20:00:00
71600,null,null,8040,2025-05-28,08:00:00,20:00:00
71601,null,null,8041,2025-05-29,08:00:00,20:00:00
71602,null,null,8042,2025-05-30,08:00:00,20:00:00
71603,null,null,8043,2025-05-31,08:00:00,20:00:00
71604,null,null,8044,2025-06-01,08:00:00,20:00:00
71605,null,null,8045,2025-06-02,08:00:00,20:00:00
71606,null,null,8046,2025-05-19,08:00:00,20:00:00
71607,null,null,8047,2025-05-20,08:00:00,20:00:00
71608,null,null,8048,2025-05-21,08:00:00,20:00:00
71609,null,null,8049,2025-05-22,08:00:00,20:00:00
71610,null,null,8050,2025-05-23,08:00:00,20:00:00
71611,null,null,8051,2025-05-24,08:00:00,20:00:00
71612,null,null,8052,2025-05-25,08:00:00,20:00:00
71613,null,null,8053,2025-05-26,08:00:00,20:00:00
71614,null,null,8054,2025-05-27,08:00:00,20:00:00
71615,null,null,8055,2025-05-28,08:00:00,20:00:00
71616,null,null,8056,2025-05-29,08:00:00,20:00:00
71617,null,null,8057,2025-05-30,08:00:00,20:00:00
71618,null,null,8058,2025-05-31,08:00:00,20:00:00
71619,null,null,8059,2025-06-01,08:00:00,20:00:00
71620,null,null,8060,2025-06-02,08:00:00,20:00:00
71621,null,null,8061,2025-05-19,08:00:00,20:00:00
71622,null,null,8062,2025-05-20,08:00:00,20:00:00
71623,null,null,8063,2025-05-21,08:00:00,20:00:00
71624,null,null,8064,2025-05-22,08:00:00,20:00:00
71625,null,null,8065,2025-05-23,08:00:00,20:00:00
71626,null,null,8066,2025-05-24,08:00:00,20:00:00
71627,null,null,8067,2025-05-25,08:00:00,20:00:00
71628,null,null,8068,2025-05-26,08:00:00,20:00:00
71629,null,null,8069,2025-05-27,08:00:00,20:00:00
71630,null,null,8070,2025-05-28,08:00:00,20:00:00
71631,null,null,8071,2025-05-29,08:00:00,20:00:00
71632,null,null,8072,2025-05-30,08:00:00,20:00:00
71633,null,null,8073,2025-05-31,08:00:00,20:00:00
71634,null,null,8074,2025-06-01,08:00:00,20:00:00
71635,null,null,8075,2025-06-02,08:00:00,20:00:00
71636,null,null,8076,2025-05-19,08:00:00,20:00:00
71637,null,null,8077,2025-05-20,08:00:00,20:00:00
71638,null,null,8078,2025-05-21,08:00:00,20:00:00
71639,null,null,8079,2025-05-22,08:00:00,20:00:00
71640,null,null,8080,2025-05-23,08:00:00,20:00:00
71641,null,null,8081,2025-05-24,08:00:00,20:00:00
71642,null,null,8082,2025-05-25,08:00:00,20:00:00
71643,null,null,8083,2025-05-26,08:00:00,20:00:00
71644,null,null,8084,2025-05-27,08:00:00,20:00:00
71645,null,null,8085,2025-05-28,08:00:00,20:00:00
71646,null,null,8086,2025-05-29,08:00:00,20:00:00
71647,null,null,8087,2025-05-30,08:00:00,20:00:00
71648,null,null,8088,2025-05-31,08:00:00,20:00:00
71649,null,null,8089,2025-06-01,08:00:00,20:00:00
71650,null,null,8090,2025-06-02,08:00:00,20:00:00
71651,null,null,8091,2025-05-19,08:00:00,20:00:00
71652,null,null,8092,2025-05-20,08:00:00,20:00:00
71653,null,null,8093,2025-05-21,08:00:00,20:00:00
71654,null,null,8094,2025-05-22,08:00:00,20:00:00
71655,null,null,8095,2025-05-23,08:00:00,20:00:00
71656,null,null,8096,2025-05-24,08:00:00,20:00:00
71657,null,null,8097,2025-05-25,08:00:00,20:00:00
71658,null,null,8098,2025-05-26,08:00:00,20:00:00
71659,null,null,8099,2025-05-27,08:00:00,20:00:00
71660,null,null,8100,2025-05-28,08:00:00,20:00:00
71661,null,null,8101,2025-05-29,08:00:00,20:00:00
71662,null,null,8102,2025-05-30,08:00:00,20:00:00
71663,null,null,8103,2025-05-31,08:00:00,20:00:00
71664,null,null,8104,2025-06-01,08:00:00,20:00:00
71665,null,null,8105,2025-06-02,08:00:00,20:00:00
71666,null,null,8106,2025-05-19,08:00:00,20:00:00
71667,null,null,8107,2025-05-20,08:00:00,20:00:00
71668,null,null,8108,2025-05-21,08:00:00,20:00:00
71669,null,null,8109,2025-05-22,08:00:00,20:00:00
71670,null,null,8110,2025-05-23,08:00:00,20:00:00
71671,null,null,8111,2025-05-24,08:00:00,20:00:00
71672,null,null,8112,2025-05-25,08:00:00,20:00:00
71673,null,null,8113,2025-05-26,08:00:00,20:00:00
71674,null,null,8114,2025-05-27,08:00:00,20:00:00
71675,null,null,8115,2025-05-28,08:00:00,20:00:00
71676,null,null,8116,2025-05-29,08:00:00,20:00:00
71677,null,null,8117,2025-05-30,08:00:00,20:00:00
71678,null,null,8118,2025-05-31,08:00:00,20:00:00
71679,null,null,8119,2025-06-01,08:00:00,20:00:00
71680,null,null,8120,2025-06-02,08:00:00,20:00:00
71681,null,null,8121,2025-05-19,08:00:00,20:00:00
71682,null,null,8122,2025-05-20,08:00:00,20:00:00
71683,null,null,8123,2025-05-21,08:00:00,20:00:00
71684,null,null,8124,2025-05-22,08:00:00,20:00:00
71685,null,null,8125,2025-05-23,08:00:00,20:00:00
71686,null,null,8126,2025-05-24,08:00:00,20:00:00
71687,null,null,8127,2025-05-25,08:00:00,20:00:00
71688,null,null,8128,2025-05-26,08:00:00,20:00:00
71689,null,null,8129,2025-05-27,08:00:00,20:00:00
71690,null,null,8130,2025-05-28,08:00:00,20:00:00
71691,null,null,8131,2025-05-29,08:00:00,20:00:00
71692,null,null,8132,2025-05-30,08:00:00,20:00:00
71693,null,null,8133,2025-05-31,08:00:00,20:00:00
71694,null,null,8134,2025-06-01,08:00:00,20:00:00
71695,null,null,8135,2025-06-02,08:00:00,20:00:00
71696,null,null,8136,2025-05-19,08:00:00,20:00:00
71697,null,null,8137,2025-05-20,08:00:00,20:00:00
71698,null,null,8138,2025-05-21,08:00:00,20:00:00
71699,null,null,8139,2025-05-22,08:00:00,20:00:00
71700,null,null,8140,2025-05-23,08:00:00,20:00:00
71701,null,null,8141,2025-05-24,08:00:00,20:00:00
71702,null,null,8142,2025-05-25,08:00:00,20:00:00
71703,null,null,8143,2025-05-26,08:00:00,20:00:00
71704,null,null,8144,2025-05-27,08:00:00,20:00:00
71705,null,null,8145,2025-05-28,08:00:00,20:00:00
71706,null,null,8146,2025-05-29,08:00:00,20:00:00
71707,null,null,8147,2025-05-30,08:00:00,20:00:00
71708,null,null,8148,2025-05-31,08:00:00,20:00:00
71709,null,null,8149,2025-06-01,08:00:00,20:00:00
71710,null,null,8150,2025-06-02,08:00:00,20:00:00
71711,null,null,8151,2025-05-19,08:00:00,20:00:00
71712,null,null,8152,2025-05-20,08:00:00,20:00:00
71713,null,null,8153,2025-05-21,08:00:00,20:00:00
71714,null,null,8154,2025-05-22,08:00:00,20:00:00
71715,null,null,8155,2025-05-23,08:00:00,20:00:00
71716,null,null,8156,2025-05-24,08:00:00,20:00:00
71717,null,null,8157,2025-05-25,08:00:00,20:00:00
71718,null,null,8158,2025-05-26,08:00:00,20:00:00
71719,null,null,8159,2025-05-27,08:00:00,20:00:00
71720,null,null,8160,2025-05-28,08:00:00,20:00:00
71721,null,null,8161,2025-05-29,08:00:00,20:00:00
71722,null,null,8162,2025-05-30,08:00:00,20:00:00
71723,null,null,8163,2025-05-31,08:00:00,20:00:00
71724,null,null,8164,2025-06-01,08:00:00,20:00:00
71725,null,null,8165,2025-06-02,08:00:00,20:00:00
71726,null,null,8166,2025-05-19,08:00:00,20:00:00
71727,null,null,8167,2025-05-20,08:00:00,20:00:00
71728,null,null,8168,2025-05-21,08:00:00,20:00:00
71729,null,null,8169,2025-05-22,08:00:00,20:00:00
71730,null,null,8170,2025-05-23,08:00:00,20:00:00
71731,null,null,8171,2025-05-24,08:00:00,20:00:00
71732,null,null,8172,2025-05-25,08:00:00,20:00:00
71733,null,null,8173,2025-05-26,08:00:00,20:00:00
71734,null,null,8174,2025-05-27,08:00:00,20:00:00
71735,null,null,8175,2025-05-28,08:00:00,20:00:00
71736,null,null,8176,2025-05-29,08:00:00,20:00:00
71737,null,null,8177,2025-05-30,08:00:00,20:00:00
71738,null,null,8178,2025-05-31,08:00:00,20:00:00
71739,null,null,8179,2025-06-01,08:00:00,20:00:00
71740,null,null,8180,2025-06-02,08:00:00,20:00:00
71741,null,null,8181,2025-05-19,08:00:00,20:00:00
71742,null,null,8182,2025-05-20,08:00:00,20:00:00
71743,null,null,8183,2025-05-21,08:00:00,20:00:00
71744,null,null,8184,2025-05-22,08:00:00,20:00:00
71745,null,null,8185,2025-05-23,08:00:00,20:00:00
71746,null,null,8186,2025-05-24,08:00:00,20:00:00
71747,null,null,8187,2025-05-25,08:00:00,20:00:00
71748,null,null,8188,2025-05-26,08:00:00,20:00:00
71749,null,null,8189,2025-05-27,08:00:00,20:00:00
71750,null,null,8190,2025-05-28,08:00:00,20:00:00
71751,null,null,8191,2025-05-29,08:00:00,20:00:00
71752,null,null,8192,2025-05-30,08:00:00,20:00:00
71753,null,null,8193,2025-05-31,08:00:00,20:00:00
71754,null,null,8194,2025-06-01,08:00:00,20:00:00
71755,null,null,8195,2025-06-02,08:00:00,20:00:00
71756,null,null,8196,2025-05-19,08:00:00,20:00:00
71757,null,null,8197,2025-05-20,08:00:00,20:00:00
71758,null,null,8198,2025-05-21,08:00:00,20:00:00
71759,null,null,8199,2025-05-22,08:00:00,20:00:00
71760,null,null,8200,2025-05-23,08:00:00,20:00:00
71761,null,null,8201,2025-05-24,08:00:00,20:00:00
71762,null,null,8202,2025-05-25,08:00:00,20:00:00
71763,null,null,8203,2025-05-26,08:00:00,20:00:00
71764,null,null,8204,2025-05-27,08:00:00,20:00:00
71765,null,null,8205,2025-05-28,08:00:00,20:00:00
71766,null,null,8206,2025-05-29,08:00:00,20:00:00
71767,null,null,8207,2025-05-30,08:00:00,20:00:00
71768,null,null,8208,2025-05-31,08:00:00,20:00:00
71769,null,null,8209,2025-06-01,08:00:00,20:00:00
71770,null,null,8210,2025-06-02,08:00:00,20:00:00
71771,null,null,8211,2025-05-19,08:00:00,20:00:00
71772,null,null,8212,2025-05-20,08:00:00,20:00:00
71773,null,null,8213,2025-05-21,08:00:00,20:00:00
71774,null,null,8214,2025-05-22,08:00:00,20:00:00
71775,null,null,8215,2025-05-23,08:00:00,20:00:00
71776,null,null,8216,2025-05-24,08:00:00,20:00:00
71777,null,null,8217,2025-05-25,08:00:00,20:00:00
71778,null,null,8218,2025-05-26,08:00:00,20:00:00
71779,null,null,8219,2025-05-27,08:00:00,20:00:00
71780,null,null,8220,2025-05-28,08:00:00,20:00:00
71781,null,null,8221,2025-05-29,08:00:00,20:00:00
71782,null,null,8222,2025-05-30,08:00:00,20:00:00
71783,null,null,8223,2025-05-31,08:00:00,20:00:00
71784,null,null,8224,2025-06-01,08:00:00,20:00:00
71785,null,null,8225,2025-06-02,08:00:00,20:00:00
71786,null,null,8226,2025-05-19,08:00:00,20:00:00
71787,null,null,8227,2025-05-20,20:00:00,08:00:00
71788,null,null,8228,2025-05-21,20:00:00,08:00:00
71789,null,null,8229,2025-05-22,20:00:00,08:00:00
71790,null,null,8230,2025-05-23,20:00:00,08:00:00
71791,null,null,8231,2025-05-24,20:00:00,08:00:00
71792,null,null,8232,2025-05-25,20:00:00,08:00:00
71793,null,null,8233,2025-05-26,20:00:00,08:00:00
71794,null,null,8234,2025-05-27,20:00:00,08:00:00
71795,null,null,8235,2025-05-28,20:00:00,08:00:00
71796,null,null,8236,2025-05-29,20:00:00,08:00:00
71797,null,null,8237,2025-05-30,20:00:00,08:00:00
71798,null,null,8238,2025-05-31,20:00:00,08:00:00
71799,null,null,8239,2025-06-01,20:00:00,08:00:00
71800,null,null,8240,2025-06-02,20:00:00,08:00:00
71801,null,null,8241,2025-05-19,20:00:00,08:00:00
71802,null,null,8242,2025-05-20,20:00:00,08:00:00
71803,null,null,8243,2025-05-21,20:00:00,08:00:00
71804,null,null,8244,2025-05-22,20:00:00,08:00:00
71805,null,null,8245,2025-05-23,20:00:00,08:00:00
71806,null,null,8246,2025-05-24,20:00:00,08:00:00
71807,null,null,8247,2025-05-25,20:00:00,08:00:00
71808,null,null,8248,2025-05-26,20:00:00,08:00:00
71809,null,null,8249,2025-05-27,20:00:00,08:00:00
71810,null,null,8250,2025-05-28,20:00:00,08:00:00
71811,null,null,8251,2025-05-29,20:00:00,08:00:00
71812,null,null,8252,2025-05-30,20:00:00,08:00:00
71813,null,null,8253,2025-05-31,20:00:00,08:00:00
71814,null,null,8254,2025-06-01,20:00:00,08:00:00
71815,null,null,8255,2025-06-02,20:00:00,08:00:00
71816,null,null,8256,2025-05-19,20:00:00,08:00:00
71817,null,null,8257,2025-05-20,20:00:00,08:00:00
71818,null,null,8258,2025-05-21,20:00:00,08:00:00
71819,null,null,8259,2025-05-22,20:00:00,08:00:00
71820,null,null,8260,2025-05-23,20:00:00,08:00:00
71821,null,null,8261,2025-05-24,20:00:00,08:00:00
71822,null,null,8262,2025-05-25,20:00:00,08:00:00
71823,null,null,8263,2025-05-26,20:00:00,08:00:00
71824,null,null,8264,2025-05-27,20:00:00,08:00:00
71825,null,null,8265,2025-05-28,20:00:00,08:00:00
71826,null,null,8266,2025-05-29,20:00:00,08:00:00
71827,null,null,8267,2025-05-30,20:00:00,08:00:00
71828,null,null,8268,2025-05-31,20:00:00,08:00:00
71829,null,null,8269,2025-06-01,20:00:00,08:00:00
71830,null,null,8270,2025-06-02,20:00:00,08:00:00
71831,null,null,8271,2025-05-19,20:00:00,08:00:00
71832,null,null,8272,2025-05-20,20:00:00,08:00:00
71833,null,null,8273,2025-05-21,20:00:00,08:00:00
71834,null,null,8274,2025-05-22,20:00:00,08:00:00
71835,null,null,8275,2025-05-23,20:00:00,08:00:00
71836,null,null,8276,2025-05-24,20:00:00,08:00:00
71837,null,null,8277,2025-05-25,20:00:00,08:00:00
71838,null,null,8278,2025-05-26,20:00:00,08:00:00
71839,null,null,8279,2025-05-27,20:00:00,08:00:00
71840,null,null,8280,2025-05-28,20:00:00,08:00:00
71841,null,null,8281,2025-05-29,20:00:00,08:00:00
71842,null,null,8282,2025-05-30,20:00:00,08:00:00
71843,null,null,8283,2025-05-31,20:00:00,08:00:00
71844,null,null,8284,2025-06-01,20:00:00,08:00:00
71845,null,null,8285,2025-06-02,20:00:00,08:00:00
71846,null,null,8286,2025-05-19,20:00:00,08:00:00
71847,null,null,8287,2025-05-20,20:00:00,08:00:00
71848,null,null,8288,2025-05-21,20:00:00,08:00:00
71849,null,null,8289,2025-05-22,20:00:00,08:00:00
71850,null,null,8290,2025-05-23,20:00:00,08:00:00
71851,null,null,8291,2025-05-24,20:00:00,08:00:00
71852,null,null,8292,2025-05-25,20:00:00,08:00:00
71853,null,null,8293,2025-05-26,20:00:00,08:00:00
71854,null,null,8294,2025-05-27,20:00:00,08:00:00
71855,null,null,8295,2025-05-28,20:00:00,08:00:00
71856,null,null,8296,2025-05-29,20:00:00,08:00:00
71857,null,null,8297,2025-05-30,20:00:00,08:00:00
71858,null,null,8298,2025-05-31,20:00:00,08:00:00
71859,null,null,8299,2025-06-01,20:00:00,08:00:00
71860,null,null,8300,2025-06-02,20:00:00,08:00:00
71861,null,null,8301,2025-05-19,20:00:00,08:00:00
71862,null,null,8302,2025-05-20,20:00:00,08:00:00
71863,null,null,8303,2025-05-21,20:00:00,08:00:00
71864,null,null,8304,2025-05-22,20:00:00,08:00:00
71865,null,null,8305,2025-05-23,20:00:00,08:00:00
71866,null,null,8306,2025-05-24,20:00:00,08:00:00
71867,null,null,8307,2025-05-25,20:00:00,08:00:00
71868,null,null,8308,2025-05-26,20:00:00,08:00:00
71869,null,null,8309,2025-05-27,20:00:00,08:00:00
71870,null,null,8310,2025-05-28,20:00:00,08:00:00
71871,null,null,8311,2025-05-29,20:00:00,08:00:00
71872,null,null,8312,2025-05-30,20:00:00,08:00:00
71873,null,null,8313,2025-05-31,20:00:00,08:00:00
71874,null,null,8314,2025-06-01,20:00:00,08:00:00
71875,null,null,8315,2025-06-02,20:00:00,08:00:00
71876,null,null,8316,2025-05-19,20:00:00,08:00:00
71877,null,null,8317,2025-05-20,20:00:00,08:00:00
71878,null,null,8318,2025-05-21,20:00:00,08:00:00
71879,null,null,8319,2025-05-22,20:00:00,08:00:00
71880,null,null,8320,2025-05-23,20:00:00,08:00:00
71881,null,null,8321,2025-05-24,20:00:00,08:00:00
71882,null,null,8322,2025-05-25,20:00:00,08:00:00
71883,null,null,8323,2025-05-26,20:00:00,08:00:00
71884,null,null,8324,2025-05-27,20:00:00,08:00:00
71885,null,null,8325,2025-05-28,20:00:00,08:00:00
71886,null,null,8326,2025-05-29,20:00:00,08:00:00
71887,null,null,8327,2025-05-30,20:00:00,08:00:00
71888,null,null,8328,2025-05-31,20:00:00,08:00:00
71889,null,null,8329,2025-06-01,20:00:00,08:00:00
71890,null,null,8330,2025-06-02,20:00:00,08:00:00
71891,null,null,8331,2025-05-19,20:00:00,08:00:00
71892,null,null,8332,2025-05-20,20:00:00,08:00:00
71893,null,null,8333,2025-05-21,20:00:00,08:00:00
71894,null,null,8334,2025-05-22,20:00:00,08:00:00
71895,null,null,8335,2025-05-23,20:00:00,08:00:00
71896,null,null,8336,2025-05-24,20:00:00,08:00:00
71897,null,null,8337,2025-05-25,20:00:00,08:00:00
71898,null,null,8338,2025-05-26,20:00:00,08:00:00
71899,null,null,8339,2025-05-27,20:00:00,08:00:00
71900,null,null,8340,2025-05-28,20:00:00,08:00:00
71901,null,null,8341,2025-05-29,20:00:00,08:00:00
71902,null,null,8342,2025-05-30,20:00:00,08:00:00
71903,null,null,8343,2025-05-31,20:00:00,08:00:00
71904,null,null,8344,2025-06-01,20:00:00,08:00:00
71905,null,null,8345,2025-06-02,20:00:00,08:00:00
71906,null,null,8346,2025-05-19,20:00:00,08:00:00
71907,null,null,8347,2025-05-20,20:00:00,08:00:00
71908,null,null,8348,2025-05-21,20:00:00,08:00:00
71909,null,null,8349,2025-05-22,20:00:00,08:00:00
71910,null,null,8350,2025-05-23,20:00:00,08:00:00
71911,null,null,8351,2025-05-24,20:00:00,08:00:00
71912,null,null,8352,2025-05-25,20:00:00,08:00:00
71913,null,null,8353,2025-05-26,20:00:00,08:00:00
71914,null,null,8354,2025-05-27,20:00:00,08:00:00
71915,null,null,8355,2025-05-28,20:00:00,08:00:00
71916,null,null,8356,2025-05-29,20:00:00,08:00:00
71917,null,null,8357,2025-05-30,20:00:00,08:00:00
71918,null,null,8358,2025-05-31,20:00:00,08:00:00
71919,null,null,8359,2025-06-01,20:00:00,08:00:00
71920,null,null,8360,2025-06-02,20:00:00,08:00:00
71921,null,null,8361,2025-05-19,20:00:00,08:00:00
71922,null,null,8362,2025-05-20,20:00:00,08:00:00
71923,null,null,8363,2025-05-21,20:00:00,08:00:00
71924,null,null,8364,2025-05-22,20:00:00,08:00:00
